Q2,Q2_corr,xbj,xbj_corr,z,z_corr,RunGroup,y_RD,error_RD,y_RD_rho,yield_neg,yield_pos,charge_neg,charge_pos,yield_neg_rho,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,Residual
4.0,3.41357,0.275,0.287418,0.525,0.5237,90.0,8.56395,2.48786,7.6063,10.4566,13.7366,111.463,62.5913,0.862945,0.862945,12.1694,10.7777,19.2454,17.4994,1.832848394614296
4.0,3.76928,0.325,0.326762,0.525,0.523643,90.0,4.23742,0.583738,3.8468,25.4856,40.0839,111.463,62.5913,1.68094,1.68094,35.6919,31.7989,57.6083,51.5622,0.6120265121849934
4.0,4.19003,0.375,0.37199,0.525,0.523765,90.0,6.00526,1.04416,5.68116,22.607,32.2884,111.463,62.5913,0.85465,0.85465,24.3663,20.62,40.0529,34.4459,2.1295729039450593
4.0,4.60421,0.425,0.418043,0.525,0.523805,90.0,6.66784,2.26945,6.21604,6.88143,9.57375,111.463,62.5913,0.332092,0.332092,6.40831,5.3293,10.7051,8.95981,1.2992031584116588
4.0,3.41576,0.275,0.288818,0.575,0.563777,90.0,3.61453,1.20143,2.71824,3.42069,5.64456,111.463,62.5913,0.616258,0.616258,4.69145,4.14418,7.53226,6.40739,0.013726728617786316
4.0,3.75525,0.325,0.328008,0.575,0.569907,90.0,3.63265,0.608154,2.92667,14.6355,24.1131,111.463,62.5913,1.92626,1.92626,20.7359,18.2928,34.1035,30.5866,0.3427580651972658
4.0,4.16704,0.375,0.371847,0.575,0.572278,90.0,3.87754,0.703613,3.46766,14.1365,22.8314,111.463,62.5913,1.0288,1.0288,17.4875,14.7994,29.3664,24.4778,0.8000466924979334
4.0,4.60175,0.425,0.418115,0.575,0.572951,90.0,2.95094,0.823225,2.60778,4.83303,8.50281,111.463,62.5913,0.380497,0.380497,4.90179,4.22341,8.38421,6.9385,-0.36417031248621606
4.0,4.09575,0.375,0.374174,0.625,0.611434,90.0,2.69236,0.99687,2.42888,2.71415,4.91937,111.463,62.5913,0.164728,0.164728,3.38883,2.8482,5.77971,4.80789,-0.25824956281554423
4.0,3.41077,0.275,0.286372,0.525,0.532503,80.0,2.2161,0.556159,1.83219,5.37697,10.3926,108.44,94.6964,0.619134,0.619134,8.41577,7.58066,13.3508,11.2382,-3.0612990059586087
4.0,3.8088,0.325,0.323208,0.525,0.535698,80.0,4.57173,0.920476,4.18861,11.7535,18.082,108.44,94.6964,0.668269,0.668269,14.293,12.2723,23.1635,20.3404,0.8717148309537627
4.0,4.27746,0.375,0.366931,0.525,0.538544,80.0,3.33732,1.00371,3.15294,4.5302,7.6636,108.44,94.6964,0.157918,0.157918,4.33722,3.522,7.17347,5.7847,-0.30726370587481144
4.0,3.41195,0.275,0.287131,0.575,0.574158,80.0,2.9301,0.606845,2.24821,7.93589,13.9937,108.44,94.6964,1.16007,1.16007,11.9294,10.3345,19.212,17.0892,-0.9427037315533008
4.0,3.77438,0.325,0.326118,0.575,0.574915,80.0,3.97831,0.496589,3.56112,25.4558,40.7958,108.44,94.6964,1.81478,1.81478,32.4413,28.5714,53.4293,48.1729,1.203496585082487
4.0,4.20079,0.375,0.371287,0.575,0.576189,80.0,3.57701,0.545728,3.16789,18.0131,29.8198,108.44,94.6964,1.28583,1.28583,20.1331,16.5435,33.8585,28.4136,0.546715666973424
4.0,4.60582,0.425,0.417033,0.575,0.578527,80.0,2.79231,0.845882,2.46643,4.37967,7.84431,108.44,94.6964,0.279531,0.279531,4.47814,3.57172,7.67445,6.53902,-0.48186540884038004
4.0,3.4115,0.275,0.287111,0.625,0.623863,80.0,3.612,0.770917,3.13785,7.33757,12.1105,108.44,94.6964,0.595608,0.595608,9.59791,8.01573,15.657,13.6474,0.75393507065537
4.0,3.7667,0.325,0.326335,0.625,0.623851,80.0,3.83479,0.47871,3.30131,23.6126,38.2642,108.44,94.6964,2.05347,2.05347,29.0921,24.1794,48.6377,42.0232,1.900192228345574
4.0,4.18347,0.375,0.371277,0.625,0.623811,80.0,2.48518,0.333955,1.93062,16.4067,30.5293,108.44,94.6964,2.30523,2.30523,18.4995,16.1891,31.6337,27.4312,-1.0713038495045728
4.0,4.60119,0.425,0.417822,0.625,0.624481,80.0,3.2254,0.919101,2.74101,4.7593,8.13837,108.44,94.6964,0.435343,0.435343,5.05769,4.10043,8.82699,7.24967,0.4806930072199397
4.0,3.41377,0.275,0.28803,0.675,0.669334,80.0,3.24383,0.773214,2.24787,4.94534,8.44124,108.44,94.6964,0.967608,0.967608,5.91143,5.0665,9.73592,8.56597,0.8054143639273703
4.0,3.76146,0.325,0.326744,0.675,0.672333,80.0,2.07445,0.275656,1.5607,15.0596,29.7546,108.44,94.6964,2.2039,2.2039,21.1437,18.2015,35.7389,30.1634,-1.5421085459440496
4.0,4.17774,0.375,0.371692,0.675,0.673575,80.0,2.3336,0.32136,1.90092,15.0328,28.5613,108.44,94.6964,1.64023,1.64023,15.847,12.8427,27.4477,21.4464,-0.2482530679659163
4.0,4.59544,0.425,0.417308,0.675,0.671792,80.0,3.4982,0.952675,2.74143,4.65708,7.76304,108.44,94.6964,0.56678,0.56678,4.00773,3.15435,7.09794,6.0108,1.1738273491422622
4.0,3.72221,0.325,0.331665,0.725,0.713979,80.0,4.50869,1.36254,3.49942,4.26709,6.59093,108.44,94.6964,0.558387,0.558387,5.09136,4.08382,8.71343,7.61365,1.7327541382789993
4.0,4.12415,0.375,0.37147,0.725,0.714163,80.0,3.62458,0.867449,2.89178,5.5562,9.16055,108.44,94.6964,0.708298,0.708298,5.51122,4.58778,9.64001,8.2455,1.7748740387455046
4.0,4.54934,0.425,0.409538,0.725,0.708113,80.0,0.836164,0.638778,0.728462,0.513462,1.35238,108.44,94.6964,0.0286653,0.0286653,0.645923,0.615631,1.15036,1.09905,-1.9677908853680295
4.0,3.40733,0.275,0.286343,0.625,0.626283,70.0,3.80491,0.800834,3.02549,7.75175,12.5916,130.017,102.151,1.12678,1.12678,9.02817,8.05681,14.7414,13.1152,0.9914308214029056
4.0,3.80037,0.325,0.323668,0.625,0.630539,70.0,2.05949,0.322933,1.51031,12.3123,24.3852,130.017,102.151,1.92799,1.92799,17.5728,15.2329,29.3666,25.2658,-2.5118018830416164
4.0,4.26384,0.375,0.367336,0.625,0.633477,70.0,2.03277,0.477062,1.74756,5.4808,10.9024,130.017,102.151,0.424941,0.424941,6.04854,5.05308,10.3459,8.77077,-1.530752206565323
4.0,3.40836,0.275,0.286964,0.675,0.673903,70.0,1.75496,0.38224,1.18596,5.82498,12.1681,130.017,102.151,1.06946,1.06946,9.46637,8.1358,15.5948,12.819,-2.1705327808521138
4.0,3.76922,0.325,0.32627,0.675,0.674202,70.0,2.33275,0.278347,1.68002,20.571,39.0882,130.017,102.151,3.2928,3.2928,27.0027,22.3645,45.6344,38.3709,-0.5456483288535355
4.0,4.19045,0.375,0.370973,0.675,0.675441,70.0,2.52212,0.356287,2.11135,15.5756,28.8423,130.017,102.151,1.55706,1.55706,17.1395,14.1066,29.6854,23.529,0.3461711427226914
4.0,4.59622,0.425,0.416239,0.675,0.675013,70.0,2.07856,0.635038,1.77082,3.61348,7.13474,130.017,102.151,0.283194,0.283194,3.88046,3.05495,6.87619,5.4379,-0.43405255074241983
4.0,3.4154,0.275,0.287582,0.725,0.724127,70.0,2.07699,0.453825,1.07557,5.38901,10.6432,130.017,102.151,1.41851,1.41851,7.7253,6.34215,12.8012,10.743,-0.19339126901565734
4.0,3.76763,0.325,0.326356,0.725,0.723856,70.0,1.96749,0.234374,1.31595,18.1135,36.4255,130.017,102.151,3.29416,3.29416,23.1353,19.1135,39.409,32.4497,-0.4758649266423137
4.0,4.1807,0.375,0.368893,0.725,0.719823,70.0,2.92721,0.484273,2.42754,11.4009,20.1101,130.017,102.151,1.15217,1.15217,12.4549,9.88373,21.7369,17.2359,1.8242237811521758
4.0,4.55497,0.425,0.409477,0.725,0.709432,70.0,1.56577,0.916725,1.00688,0.792125,1.71831,130.017,102.151,0.138978,0.138978,0.857782,0.695626,1.52659,1.25078,-0.5640373731087063
4.0,3.40947,0.275,0.287105,0.775,0.766682,70.0,1.88661,0.516309,1.06893,3.06469,6.24976,130.017,102.151,0.732868,0.732868,4.2372,3.56949,7.04667,5.91806,0.09866790898081718
4.0,3.75008,0.325,0.320643,0.775,0.760195,70.0,2.01311,0.490231,1.5607,4.19608,8.3739,130.017,102.151,0.502073,0.502073,5.84862,4.87402,9.96006,8.77042,0.4119969002363117
4.0,3.45866,0.325,0.327539,0.425,0.437151,400.0,5.65159,1.34097,5.09073,10.6174,15.406,120.391,75.3767,0.745467,0.745467,12.7577,11.2668,19.6003,17.8423,0.6664788601034584
4.0,3.92113,0.375,0.373203,0.425,0.438424,400.0,9.25594,3.46507,8.86093,8.26931,10.6882,120.391,75.3767,0.224236,0.224236,10.2165,8.71161,15.9709,14.5531,1.334304713765792
4.0,4.32721,0.425,0.416647,0.425,0.440694,400.0,5.31326,2.32115,5.11634,3.23942,4.77876,120.391,75.3767,0.0762416,0.0762416,2.81553,2.29988,4.46261,3.79915,0.33210630572063615
4.0,3.45282,0.325,0.330034,0.475,0.473753,400.0,4.82629,0.779077,4.50196,18.7213,28.361,120.391,75.3767,0.9388,0.9388,25.7351,23.4531,40.367,37.0234,0.5761178488233014
4.0,3.81429,0.375,0.374848,0.475,0.475253,400.0,4.42664,0.584228,4.11832,29.1029,45.1918,120.391,75.3767,1.40359,1.40359,37.4909,32.3257,59.8117,52.0518,0.2857810021426572
4.0,4.19351,0.425,0.421562,0.475,0.478025,400.0,3.93158,0.611183,3.70762,19.7139,31.7064,120.391,75.3767,0.795373,0.795373,20.332,17.3638,32.901,27.421,-0.3820587128804383
4.0,4.5425,0.475,0.469099,0.475,0.481203,400.0,3.09534,0.868078,2.83452,5.71162,9.8956,120.391,75.3767,0.308945,0.308945,5.69282,4.73169,9.32634,7.62429,-1.1550844414353292
4.0,3.44959,0.325,0.329782,0.525,0.523567,400.0,4.47749,0.753405,3.93861,14.6372,22.654,120.391,75.3767,1.17666,1.17666,20.7076,18.4398,33.3327,31.395,0.7993423669180783
4.0,3.80068,0.375,0.37612,0.525,0.523374,400.0,5.16396,0.708926,4.67293,27.0958,40.2833,120.391,75.3767,1.94479,1.94479,33.4683,29.3888,54.8649,47.5387,1.9533064479697106
4.0,4.14329,0.425,0.421901,0.525,0.524101,400.0,4.60254,0.690182,4.27234,22.1108,33.9505,120.391,75.3767,1.03498,1.03498,22.6054,18.5927,37.606,31.5697,1.291053157797503
4.0,4.51227,0.475,0.470782,0.525,0.523433,400.0,7.27214,2.09933,6.60175,9.89585,13.4847,120.391,75.3767,0.577611,0.577611,8.14133,6.46179,13.7169,11.3437,1.7090994230963579
4.0,3.44908,0.325,0.333759,0.575,0.563338,400.0,3.89061,1.02263,2.92527,5.31284,8.57184,120.391,75.3767,0.880095,0.880095,6.70541,5.80116,11.0152,9.76002,0.4057561611203742
4.0,3.75324,0.375,0.376659,0.575,0.570001,400.0,5.73304,1.10958,4.72165,15.3461,22.1837,120.391,75.3767,1.79663,1.79663,18.9767,15.7592,31.8686,27.4066,2.166377933578523
4.0,4.11447,0.425,0.422516,0.575,0.571527,400.0,3.50577,0.585068,3.19349,13.6017,22.6579,120.391,75.3767,0.842283,0.842283,15.6275,13.4553,26.7219,22.4243,0.4221034606460114
4.0,4.50811,0.475,0.47095,0.575,0.573005,400.0,4.1586,1.0622,3.79433,6.85945,10.8486,120.391,75.3767,0.408794,0.408794,6.40847,5.22037,11.1277,8.87153,0.8889447502682202
4.0,3.99557,0.425,0.423024,0.625,0.615429,400.0,3.41574,1.02044,2.75495,4.13163,6.9386,120.391,75.3767,0.535332,0.535332,3.95061,3.24247,6.90323,5.43949,0.5466664762149903
4.0,3.45378,0.325,0.327999,0.525,0.529644,390.0,5.42132,1.23817,4.70945,13.8066,20.257,107.597,55.8068,1.17048,1.17048,17.0131,14.3805,27.4551,24.5663,1.2938273372788724
4.0,3.89525,0.375,0.37337,0.525,0.532406,390.0,6.54285,1.75588,6.18463,13.1793,18.4211,107.597,55.8068,0.483296,0.483296,15.8426,13.0315,26.1055,22.0748,1.62173793478818
4.0,4.30622,0.425,0.417955,0.525,0.535908,390.0,4.783,1.79716,4.32784,5.20474,7.90477,107.597,55.8068,0.300955,0.300955,4.83411,3.79921,8.1088,6.63342,0.6573299916807566
4.0,3.45125,0.325,0.329975,0.575,0.574253,390.0,3.94807,0.677037,3.39307,16.5204,26.5367,107.597,55.8068,1.57856,1.57856,20.9314,18.1974,34.4767,30.3999,0.83931780770898
4.0,3.80735,0.375,0.375325,0.575,0.574939,390.0,3.96897,0.578155,3.39843,26.4557,42.4283,107.597,55.8068,2.3687,2.3687,31.6543,25.6705,53.2767,44.4172,1.1834523380354303
4.0,4.17984,0.425,0.421619,0.575,0.576754,390.0,4.86758,0.967769,4.37965,17.3369,26.201,107.597,55.8068,1.07063,1.07063,17.5665,14.2949,30.1052,25.881,1.7115864233142863
4.0,4.53579,0.475,0.469255,0.575,0.578068,390.0,3.38059,0.972952,3.09251,6.65735,11.2166,107.597,55.8068,0.346771,0.346771,5.4401,4.28509,9.48122,7.43825,0.2180347784648555
4.0,3.45103,0.325,0.330184,0.625,0.623041,390.0,4.79302,0.917926,3.812,14.3731,21.8164,107.597,55.8068,1.88746,1.88746,17.1813,14.3514,28.8347,25.3026,2.0341097975203684
4.0,3.79861,0.375,0.376185,0.625,0.62376,390.0,2.72186,0.37395,2.13443,21.3618,38.5804,107.597,55.8068,2.82852,2.82852,27.4502,23.1638,47.17,40.0292,-0.3077719150607335
4.0,4.14454,0.425,0.421868,0.625,0.623246,390.0,2.3664,0.385228,1.98728,15.8823,30.0361,107.597,55.8068,1.47689,1.47689,18.0473,14.7544,31.6341,25.6077,-1.0997684056979675
4.0,4.49299,0.475,0.464157,0.625,0.617197,390.0,2.56939,0.94091,1.98765,3.52251,6.48311,107.597,55.8068,0.446658,0.446658,3.77768,2.99833,6.71106,5.43653,-0.2632996791367781
4.0,3.44449,0.325,0.331203,0.675,0.668122,390.0,2.91245,0.66166,2.0645,7.06302,12.4788,107.597,55.8068,1.26213,1.26213,8.83727,7.45572,15.0541,12.9964,0.5809660976405826
4.0,3.77343,0.375,0.374805,0.675,0.670448,390.0,3.21737,0.536639,2.44129,14.931,25.5521,107.597,55.8068,2.09248,2.09248,17.5784,14.13,30.6972,25.9296,1.456129478083165
4.0,4.16059,0.425,0.416411,0.675,0.665066,390.0,3.40049,0.892139,3.0471,6.49481,10.9226,107.597,55.8068,0.429598,0.429598,6.93344,5.57197,12.3158,9.7223,1.0812338122660012
4.0,3.64764,0.375,0.36513,0.725,0.705713,390.0,0.904971,0.782721,0.904971,0.546982,1.40838,107.597,55.8068,0.0,0.0,0.737509,0.682296,1.29557,1.07856,-1.604777466892832
4.0,3.45688,0.325,0.329335,0.625,0.626287,380.0,2.48022,0.445755,1.6772,12.2689,22.8448,107.933,61.4134,2.37813,2.37813,16.5273,14.2931,27.7526,24.8205,-0.9380972770855467
4.0,3.8699,0.375,0.373241,0.625,0.629555,380.0,4.25983,0.82859,3.40656,14.8644,23.3425,107.933,61.4134,1.91841,1.91841,17.2396,14.1047,29.6344,24.7234,1.7742750140025914
4.0,4.28831,0.425,0.419161,0.625,0.63161,380.0,2.85106,0.791821,2.29762,5.96103,10.6047,107.933,61.4134,0.6703,0.6703,6.2211,5.04195,10.923,9.15067,0.16629868031141182
4.0,3.45278,0.325,0.330221,0.675,0.673673,380.0,2.9734,0.510892,2.09511,13.284,23.3137,107.933,61.4134,2.59406,2.59406,17.0353,14.538,29.0164,23.9726,0.9601954898798054
4.0,3.80737,0.375,0.374343,0.675,0.673368,380.0,3.2478,0.479356,2.49792,20.1656,34.4075,107.933,61.4134,3.00906,3.00906,23.4359,19.7867,40.9328,34.5252,1.7433173500484005
4.0,4.20709,0.425,0.416042,0.675,0.667303,380.0,1.93073,0.490892,1.66299,6.08866,12.3212,107.933,61.4134,0.465361,0.465361,7.35348,6.0993,13.0642,10.732,-0.991840608951894
4.0,3.44418,0.325,0.328218,0.725,0.718105,380.0,4.00224,0.914508,2.53588,8.79429,14.0685,107.933,61.4134,2.06893,2.06893,10.3861,8.38919,17.8486,14.4963,2.0553720229181525
4.0,3.79631,0.375,0.365488,0.725,0.710746,380.0,2.95793,0.980932,2.63263,3.64328,6.40478,107.933,61.4134,0.290949,0.290949,4.99012,4.48904,8.75191,7.41866,0.8539680269827327
4.0,3.17938,0.325,0.337798,0.325,0.340211,140.0,5.21953,2.48892,4.6796,2.64431,3.9198,131.166,72.0861,0.26745,0.26745,5.69208,5.77175,8.12371,7.70937,-0.18054336198916868
4.0,3.48581,0.375,0.373982,0.325,0.341768,140.0,4.53525,1.38538,4.48768,6.10214,9.40939,131.166,72.0861,0.0423571,0.0423571,9.36956,8.22778,13.5331,12.4784,-0.7382210034257074
4.0,3.94357,0.425,0.42295,0.325,0.341965,140.0,7.83612,3.73301,7.46116,4.17087,5.58694,131.166,72.0861,0.184154,0.184154,5.31008,4.95678,7.75718,6.98629,0.633614205954421
4.0,3.43127,0.375,0.376506,0.375,0.374744,140.0,4.59505,0.623946,4.3212,27.6362,42.4544,131.166,72.0861,1.21727,1.21727,37.6343,34.2353,55.4709,50.7714,-1.052128463707868
4.0,3.77587,0.425,0.424065,0.375,0.377295,140.0,4.97223,0.738831,4.78084,26.3455,39.5795,131.166,72.0861,0.726412,0.726412,34.6262,31.2379,51.5344,47.6941,-0.23871209618659336
4.0,4.11048,0.475,0.471892,0.375,0.379657,140.0,7.29526,1.73863,7.08632,16.1669,22.0137,131.166,72.0861,0.351719,0.351719,16.817,14.6931,25.1416,22.0611,1.2714915036371843
4.0,4.3998,0.525,0.520334,0.375,0.383387,140.0,5.54432,1.91553,5.19208,5.97948,8.72055,131.166,72.0861,0.247068,0.247068,5.23759,4.38071,7.85718,6.86969,0.26390343804793587
4.0,3.16856,0.325,0.338435,0.425,0.419337,140.0,4.54045,1.29418,3.66819,4.90279,7.55751,131.166,72.0861,0.808686,0.808686,8.77895,8.45363,13.1978,12.0808,-0.28495132142923296
4.0,3.42552,0.375,0.377833,0.425,0.421754,140.0,7.90983,1.40798,7.13821,23.327,31.1814,131.166,72.0861,1.60798,1.60798,29.894,26.9693,45.5131,43.1846,2.2149982348924064
4.0,3.71291,0.425,0.425213,0.425,0.422991,140.0,5.47479,0.779497,5.22179,27.9604,40.9154,131.166,72.0861,0.94837,0.94837,35.8853,31.9624,55.1056,49.7068,0.9867203347134621
4.0,3.98718,0.475,0.47301,0.425,0.423536,140.0,6.77342,1.23697,6.38186,22.9768,31.8443,131.166,72.0861,0.925161,0.925161,23.424,20.184,36.2038,32.2168,1.7080029987985879
4.0,4.2955,0.525,0.521247,0.425,0.423895,140.0,5.83804,1.45453,5.54007,11.6696,16.7893,131.166,72.0861,0.431491,0.431491,9.89239,8.18439,15.331,12.5401,0.8187269238818684
4.0,4.57322,0.575,0.565385,0.425,0.421424,140.0,3.28067,1.30716,3.1534,2.94566,5.01006,131.166,72.0861,0.0799233,0.0799233,2.53386,2.20373,3.91824,3.2958,-1.0759540060524917
4.0,3.36891,0.375,0.383426,0.475,0.459738,140.0,3.70811,1.29348,3.45923,2.90095,4.74942,131.166,72.0861,0.147418,0.147418,4.15399,3.90345,6.48688,6.00471,-0.5355879180595863
4.0,3.61043,0.425,0.427865,0.475,0.468055,140.0,5.46994,1.26374,5.03163,10.0719,14.7421,131.166,72.0861,0.60203,0.60203,13.1967,11.7525,20.9003,18.6999,0.9610561217609959
4.0,3.90785,0.475,0.474106,0.475,0.470401,140.0,4.21936,0.835824,3.83192,11.1961,17.6314,131.166,72.0861,0.794848,0.794848,12.266,11.2,19.6306,17.4348,0.026685482787361468
4.0,4.27041,0.525,0.521252,0.475,0.470227,140.0,4.69573,1.18836,4.45524,7.50151,11.4526,131.166,72.0861,0.256818,0.256818,6.61312,5.58078,10.6587,9.2012,0.4252577005500553
4.0,3.76696,0.475,0.474872,0.525,0.510619,140.0,3.96231,1.83632,3.54373,1.91786,3.07732,131.166,72.0861,0.15015,0.15015,1.33147,1.14505,2.19002,1.79632,0.08801591844883172
4.0,3.17377,0.325,0.337563,0.425,0.430939,130.0,3.28376,0.975404,2.95362,4.56063,7.75453,154.833,64.4966,0.310991,0.310991,9.78022,9.02151,14.8277,14.1334,-1.5488599048767657
4.0,3.46237,0.375,0.374168,0.425,0.434446,130.0,3.55465,0.686173,3.23856,11.6612,19.342,154.833,64.4966,0.703615,0.703615,18.2533,16.4555,28.0908,26.0029,-1.6277703202003244
4.0,3.91209,0.425,0.423505,0.425,0.434721,130.0,3.32121,0.837649,2.99326,7.3884,12.5178,154.833,64.4966,0.473748,0.473748,12.3163,10.5723,19.2217,16.7008,-1.5175746901748155
4.0,4.25542,0.475,0.468115,0.425,0.438133,130.0,9.19715,5.31013,8.74121,3.61606,4.67991,154.833,64.4966,0.120636,0.120636,3.15593,2.62751,4.97067,4.29149,0.8803903435196822
4.0,3.17454,0.325,0.338409,0.475,0.474254,130.0,3.99285,1.03946,3.94088,6.29397,10.0758,154.833,64.4966,0.0639296,0.0639296,11.9769,10.5917,18.6656,15.6181,-0.34562757868916555
4.0,3.42624,0.375,0.376748,0.475,0.47394,130.0,4.69477,0.706751,4.23449,21.514,32.8476,154.833,64.4966,1.59222,1.59222,32.045,29.7283,50.6477,47.3425,0.6006570898327028
4.0,3.75169,0.425,0.424238,0.475,0.475828,130.0,3.61313,0.497079,3.28768,24.2784,40.0672,154.833,64.4966,1.49575,1.49575,33.2042,28.165,53.1669,44.2107,-1.1457934029412984
4.0,4.09387,0.475,0.472106,0.475,0.47819,130.0,2.84846,0.483537,2.57901,13.8514,24.6491,154.833,64.4966,0.811277,0.811277,16.4442,14.0771,26.6148,23.2376,-2.6354517845335717
4.0,4.39261,0.525,0.51884,0.475,0.479153,130.0,6.14358,2.22583,5.59183,5.95869,8.46108,154.833,64.4966,0.336977,0.336977,5.456,4.32808,8.9033,7.34146,0.9162771314887272
4.0,3.17242,0.325,0.3384,0.525,0.521985,130.0,6.32947,2.33857,6.27347,4.23624,5.97016,154.833,64.4966,0.0277445,0.0277445,8.21503,7.52532,13.1753,12.4212,1.0510097172846926
4.0,3.42259,0.375,0.376992,0.525,0.523559,130.0,3.3786,0.4734,2.93788,18.3078,30.8515,154.833,64.4966,1.55607,1.55607,26.1226,22.4865,42.6009,37.2209,-0.8409317962956845
4.0,3.72245,0.425,0.425458,0.525,0.523486,130.0,3.60127,0.484572,3.22629,22.8812,37.7996,154.833,64.4966,1.55519,1.55519,30.7381,25.7629,50.8707,42.7867,-0.229904645471794
4.0,3.99153,0.475,0.472209,0.525,0.523227,130.0,3.06445,0.456986,2.80604,17.4714,30.3672,154.833,64.4966,0.968494,0.968494,19.0956,16.3256,31.9492,26.9018,-1.3506133252708479
4.0,4.34224,0.525,0.513431,0.525,0.518026,130.0,4.9369,1.75871,4.70914,4.2052,6.33014,154.833,64.4966,0.127886,0.127886,4.06796,3.40574,6.84413,5.90406,0.6897743598686424
4.0,3.38213,0.375,0.381095,0.575,0.565733,130.0,9.96907,4.06885,8.12816,6.64062,8.45681,154.833,64.4966,0.688359,0.688359,7.70515,6.12312,12.9054,11.3221,1.6234621516385965
4.0,3.646,0.425,0.426289,0.575,0.570099,130.0,4.56102,0.9321,3.87991,11.7485,18.0865,154.833,64.4966,1.07797,1.07797,15.7834,12.8489,26.9207,23.1493,1.3878976226039652
4.0,3.99767,0.475,0.467852,0.575,0.564731,130.0,4.65044,1.32663,4.11153,6.56127,10.0449,154.833,64.4966,0.492006,0.492006,7.85503,6.17638,13.5309,10.6398,1.0259699561487126
